20000,0
100000,3317000
180000,4997000
260000,7876000
340000,11000000
420000,11000000
500000,20188000
580000,17000000
660000,19000000
740000,21166000
820000,24075000
900000,26002000
980000,28002000
1060000,33007000
1140000,45112000
1220000,60807000
1300000,41450000
1380000,43391000
1460000,49251000
1540000,48480000
1620000,52071000
1700000,52915000
1780000,57570000
1860000,68469000
1940000,61808000
