20000,0
100000,1999000
180000,5014000
260000,0
340000,0
420000,11000000
500000,13000000
580000,1000000
660000,0
740000,18080000
820000,1000000
900000,1000000
980000,28542000
1060000,32067000
1140000,45505000
1220000,37000000
1300000,1000000
1380000,38000000
1460000,2005000
1540000,60112000
1620000,48000000
1700000,67017000
1780000,50921000
1860000,59155000
1940000,54000000
