20000,1064000
100000,3999000
180000,8141000
260000,7001000
340000,10472000
420000,13000000
500000,13999000
580000,15002000
660000,29665000
740000,18001000
820000,26999000
900000,30079000
980000,41333000
1060000,23999000
1140000,29993000
1220000,34006000
1300000,38000000
1380000,50126000
1460000,45479000
1540000,43088000
1620000,55020000
1700000,87446000
1780000,58482000
1860000,58507000
1940000,57016000
