20000,1998000
100000,5027000
180000,5547000
260000,9286000
340000,9226000
420000,12103000
500000,12953000
580000,18368000
660000,18447000
740000,20024000
820000,30836000
900000,27712000
980000,60279000
1060000,55643000
1140000,35680000
1220000,44598000
1300000,39778000
1380000,42299000
1460000,45367000
1540000,47005000
1620000,51699000
1700000,55580000
1780000,62644000
1860000,58595000
1940000,59790000
