20000,0
100000,0
180000,0
260000,0
340000,1000000
420000,0
500000,1010000
580000,0
660000,1093000
740000,1033000
820000,1593000
900000,1273000
980000,1009000
1060000,1130000
1140000,1009000
1220000,2237000
1300000,2019000
1380000,1089000
1460000,2000000
1540000,3469000
1620000,2194000
1700000,3180000
1780000,2507000
1860000,2387000
1940000,1027000
